sessionId,num_traces,has_error,avg_latency,error_count,error_rate,severity
03a7450f-9a9b-4889-9a96-90e217f47e20,1,False,18.35400009155273,0.0,0.0,Sin error
03bd62ce-cbc5-4fd6-94da-ce1cc0659026,1,False,15.648000001907349,0.0,0.0,Sin error
03cd873e-5b79-4b05-8a51-5719d7ce9afa,1,False,32.04800009727478,0.0,0.0,Sin error
03f484f3-19d2-4fac-9a41-49189010babc,1,False,3.0419998168945312,0.0,0.0,Sin error
0403f65a-e21a-4bd2-8291-144caff86fd1,1,False,9.52900004386902,0.0,0.0,Sin error
0406e772-8de3-46fa-9677-eea3917a24e5,1,False,9.574000120162964,0.0,0.0,Sin error
0415621a-3b22-43ca-acd1-bc7ed9d038ad,1,False,1.5999999046325684,0.0,0.0,Sin error
041d3ad5-7272-4fa1-8939-40a86fda08fc,1,False,12.633999824523926,0.0,0.0,Sin error
04273821-1b6e-4d18-a2b7-ebc6d99f7a41,1,False,12.011000156402588,0.0,0.0,Sin error
04346655-9b89-4c7d-bc00-39f6630a2e1d,2,False,4.0644999742507935,0.0,0.0,Sin error
0439dd93-7faf-47f9-9861-c05546731e3f,1,False,6.807999849319458,0.0,0.0,Sin error
043d8408-add9-40d6-b304-12b9662e9a3c,1,False,11.10699987411499,0.0,0.0,Sin error
043f34ab-7e5f-4529-8b7d-5a52b618a459,2,False,4.605499982833862,0.0,0.0,Sin error
044bc166-623f-49c6-8ce4-ca4ea94c8de4,1,False,1.563999891281128,0.0,0.0,Sin error
0450c39c-48c4-4147-b7bc-4e2084c1f9bd,1,True,16.180000066757202,1.0,1.0,Crítico (≥50% errores)
0459305a-841b-43b7-bd31-5f9d72a47307,1,False,7.138000011444092,0.0,0.0,Sin error
045e4bb7-7a1d-46be-b5cd-3dc5ec0e1726,1,False,7.111000061035156,0.0,0.0,Sin error
04640b19-d1ab-4d64-b81b-29eca3916895,1,False,11.618000030517578,0.0,0.0,Sin error
04674171-7963-4879-8a5e-c3e064d42df3,1,False,2.4220001697540283,0.0,0.0,Sin error
047d67f1-a1e7-4e39-9816-3acd64caf160,1,False,10.2739999294281,0.0,0.0,Sin error
0481301d-a342-4f27-977d-368d7a4556ef,1,False,18.217000007629395,0.0,0.0,Sin error
04a16c04-a8e2-438b-82d5-4eb90ba80107,1,False,36.6029999256134,0.0,0.0,Sin error
04b1f80b-ba49-4f94-b076-bc313b87389d,1,False,2.7049999237060547,0.0,0.0,Sin error
04c54e1e-41c6-4e9c-9768-fe8efb08a01c,1,False,2.907000064849853,0.0,0.0,Sin error
04c99666-f514-4af3-9836-570dc77bce38,1,False,18.15400004386902,0.0,0.0,Sin error
04e2f659-c8da-4efc-9958-deb73f083721,1,False,2.477999925613404,0.0,0.0,Sin error
04e37bee-696f-4bbb-b0b1-acdca8bf9cec,1,False,21.921000003814697,0.0,0.0,Sin error
04f37a9d-3feb-4ead-8442-7ff9e3e77b27,1,False,2.065999984741211,0.0,0.0,Sin error
050932e6-675c-4299-9c4e-87a2e0e553e0,1,False,2.0810000896453857,0.0,0.0,Sin error
051aba77-ddd1-4c1f-b12d-cdc011d277a4,1,False,7.680999994277954,0.0,0.0,Sin error
052c3343-83a9-44dd-b327-aef8c34ecc87,1,False,31.131999969482425,0.0,0.0,Sin error
05360c04-5611-49f8-8e6d-acfe553f2520,1,False,3.1559998989105225,0.0,0.0,Sin error
054f1347-09c0-4cfa-9ed0-5f75f8871a33,1,True,2.2159998416900635,1.0,1.0,Crítico (≥50% errores)
055c3830-1134-4cef-bff0-6767dda9d22b,1,False,2.377000093460083,0.0,0.0,Sin error
0563c89e-826d-42f3-a2b3-154b2d02c72e,2,False,5.324000000953674,0.0,0.0,Sin error
057d28ab-de69-455c-91b1-80914feb7f72,1,False,40.49100017547608,0.0,0.0,Sin error
0599c607-b580-4d92-a605-555d1b69fc48,1,False,9.057000160217283,0.0,0.0,Sin error
05a2cea7-f188-4e74-90f9-337e37de9e4b,1,False,2.740999937057495,0.0,0.0,Sin error
05a4ab2e-a17e-4783-9dca-f1833822c57c,1,False,38.06200003623962,0.0,0.0,Sin error
05b04522-8d66-4a31-979e-9c0c4bd22bf0_similarity_workflow,70,False,0.9210714169910976,0.0,0.0,Sin error
05bcd099-7b39-4e7e-a6cb-6a07b402a950,2,False,4.239499926567078,0.0,0.0,Sin error
05c7b1c9-7560-4b3c-a6a2-0786f02eff9e,1,False,2.0989999771118164,0.0,0.0,Sin error
05d2b5cd-d485-4234-9a60-8a1cbfa9fd39,2,False,5.768499970436096,0.0,0.0,Sin error
06206046-3a4c-4722-9f5a-50518d451f4d,1,False,9.50600004196167,0.0,0.0,Sin error
062b69c6-e84f-4823-bca9-0f12d0dab243,1,False,1.888999938964844,0.0,0.0,Sin error
0647016b-3ded-4390-bd3f-aaa6382b9be4,1,False,1.9489998817443848,0.0,0.0,Sin error
0663e3eb-a5d8-435a-bd0f-11dbe41fc2b5,1,False,2.2300000190734863,0.0,0.0,Sin error
06775f26-2a6c-4281-92bf-1439ad617e37,1,False,32.73899984359741,0.0,0.0,Sin error
067d82b2-937f-4220-be18-a48e5642b0c4,1,False,26.91100001335144,0.0,0.0,Sin error
0684fa62-c722-4e3c-84fc-e72212b6d2f2,1,False,27.00799989700317,0.0,0.0,Sin error
06873dfb-7474-4909-b4b0-493b2e874a9b,1,False,42.771000146865845,0.0,0.0,Sin error
06906fe9-9846-478e-8e5f-acaebdbfec93,1,False,37.44899988174439,0.0,0.0,Sin error
06ad292b-d0b1-4b78-bd17-cf32e7dd4528,1,False,3.496000051498413,0.0,0.0,Sin error
06b5dc1a-565f-4f64-8af1-14d142e217e5,1,False,23.453999996185303,0.0,0.0,Sin error
06c6a0f3-e63e-4a3c-aaf4-69d8bae22946,1,False,14.98300004005432,0.0,0.0,Sin error
06cda608-434d-4326-bd47-d0239bccb1c1,1,False,17.526000022888184,0.0,0.0,Sin error
06cdf8c3-8dd3-4975-9fc7-04a11aa802d6,1,False,25.54900002479553,0.0,0.0,Sin error
06d393f1-0331-4ede-8b29-429e15745df8,1,False,2.057000160217285,0.0,0.0,Sin error
06de6af6-b048-45de-b98a-cf9dc4ea4b60,1,False,2.0349998474121094,0.0,0.0,Sin error
06f219f5-2907-4a57-8414-abde4a0b5bca,1,False,2.694999933242798,0.0,0.0,Sin error
06faaf45-0321-41f1-b6fe-ff93d6853e01,1,False,10.138999938964844,0.0,0.0,Sin error
07006cf5-4f44-4b00-b5f3-dace4cd5b1ef,2,False,4.90499997138977,0.0,0.0,Sin error
070a305d-1e93-43eb-95c3-d9bcbccb9754,1,True,7.460999965667725,1.0,1.0,Crítico (≥50% errores)
0730dc2e-c37d-40ff-8e66-3894ab47ab4a,1,False,26.691999912261963,0.0,0.0,Sin error
07332698-59cb-4e73-a620-600fd7f972b4,1,False,40.7279999256134,0.0,0.0,Sin error
0742f64b-fdbd-46e0-a2ae-2a2ed7b5cfe0,1,False,19.44600009918213,0.0,0.0,Sin error
0744399f-c36e-40d1-86a4-80a95313bff0,1,False,19.13599991798401,0.0,0.0,Sin error
0744b090-db19-4301-8219-3036c78d6266,1,True,13.519999980926514,1.0,1.0,Crítico (≥50% errores)
07453fc8-524f-4400-89dd-b0861a37e91d,1,False,1.6710000038146973,0.0,0.0,Sin error
0752e1b8-a61d-4528-97f6-c6930a885d24,1,False,13.371999979019163,0.0,0.0,Sin error
07537fc2-aee1-4673-9ea0-f5c8fbe26174,1,False,17.787999868392944,0.0,0.0,Sin error
07579d60-8d02-4bc6-afea-a7504cdaa0a7,1,False,7.628999948501587,0.0,0.0,Sin error
076a2234-2c2a-4f19-914a-57881281525b,1,False,3.96399998664856,0.0,0.0,Sin error
077918a0-fd03-4706-a7b4-e80ae4cacc1e,1,False,11.697999954223633,0.0,0.0,Sin error
07858a17-9899-497b-a953-563de459a00f,1,False,2.469000101089477,0.0,0.0,Sin error
078bbc1f-6538-4a71-bb1a-311a5f2ae4a3,1,False,16.270000219345093,0.0,0.0,Sin error
07917296-b643-4520-a561-8afcbae5a130,1,False,21.89300012588501,0.0,0.0,Sin error
079397e5-bfe8-4d01-848d-962f3e2838da,1,False,38.58400011062622,0.0,0.0,Sin error
079866b1-cd56-4c53-8a63-5e055b7842ba,1,False,2.2239999771118164,0.0,0.0,Sin error
079904a9-7188-4972-b322-d596112b1779,1,False,2.9539999961853027,0.0,0.0,Sin error
07ac2a29-c5cc-499b-82dc-71aea6896ae6,1,False,1.805000066757202,0.0,0.0,Sin error
07cdb008-73b8-4b00-b563-ebb8d16c0789,1,False,14.467000007629396,0.0,0.0,Sin error
07d12e36-eb40-431c-a98c-3b35045d6a50,1,False,1.9749999046325684,0.0,0.0,Sin error
07d40c03-7e9b-4797-ba3d-a76bbfa80ca6,1,False,2.7060000896453857,0.0,0.0,Sin error
07e0a189-0cb0-43ac-bbb5-77bfe7ff17c2,1,False,18.395999908447266,0.0,0.0,Sin error
07eda7f1-86e1-41cc-8bec-44354542a4f0,1,False,5.810999870300293,0.0,0.0,Sin error
07f4df46-577a-41ad-bf21-85bbea006402,1,False,11.513999938964844,0.0,0.0,Sin error
08089a9a-285b-4779-977b-8ac512fcd5d6,1,False,21.046000003814697,0.0,0.0,Sin error
0808eaa7-64fe-4095-9b11-58e3401efa03,1,False,13.266000032424929,0.0,0.0,Sin error
080a7c34-377b-46f0-b946-182ee2baa7e7,1,False,2.4749999046325684,0.0,0.0,Sin error
0811c212-be72-4d14-a47d-4d469698f178,1,False,1.8859999179840088,0.0,0.0,Sin error
08197ec8-5cdc-404c-ad30-460ce2320508,1,False,34.545000076293945,0.0,0.0,Sin error
08373101-8362-4766-bb2d-d3f1b205133b,1,False,13.46399998664856,0.0,0.0,Sin error
083d20f5-1e46-4e04-b8ad-9e3102a5bbbb,2,False,2.8630000352859497,0.0,0.0,Sin error
083f744b-069f-43ca-8368-b2e1c2a7c621,1,True,27.992000102996823,1.0,1.0,Crítico (≥50% errores)
0846057d-1e85-464d-950d-16838124e48c,1,False,18.270999908447266,0.0,0.0,Sin error
08495258-8ffe-4dfa-8bdc-cfa28a2dd948,1,False,12.56499981880188,0.0,0.0,Sin error
084c339b-4658-460c-9ac4-79f39cef2c33,1,False,1.8040001392364504,0.0,0.0,Sin error
084dd7af-efd3-44c0-b89f-9d6887b43cce,1,False,2.0859999656677246,0.0,0.0,Sin error
085548ea-a2e1-41ae-a214-a146bc5a6fa0,1,False,17.183000087738037,0.0,0.0,Sin error
085e5a0b-f47e-477c-8600-02d69b88f19f,1,False,2.0460000038146973,0.0,0.0,Sin error
086ed322-f2ea-488c-a6c1-61110e8d970c,1,False,28.937000036239624,0.0,0.0,Sin error
086f3b3e-0961-4298-ac9f-0af706ff19cf,1,False,18.561000108718872,0.0,0.0,Sin error
0877c6ca-6fcb-4032-8dca-a432a0faf52c,1,False,20.55999994277954,0.0,0.0,Sin error
0882ce27-fdec-4c68-bb61-15470bf5a583,1,False,2.719000101089477,0.0,0.0,Sin error
0898611e-af49-429d-8de5-388060d7c6ea,1,False,14.467000007629396,0.0,0.0,Sin error
089d6375-4a3a-42d6-bd12-e2e6f39c30b0,1,False,37.90599989891052,0.0,0.0,Sin error
089ed7d9-f88f-499b-8c17-30a8bfe4dd60,1,False,25.371999979019165,0.0,0.0,Sin error
08a29af5-0ed6-41e7-8fa2-598f2d6a7086,2,False,6.895500063896179,0.0,0.0,Sin error
08b299a5-36a9-466c-bf65-6531729d77ed,1,False,2.187999963760376,0.0,0.0,Sin error
08c1897b-90cd-403c-becc-1c3d73e972e0,2,False,4.81000006198883,0.0,0.0,Sin error
08ce4d19-7dd0-4224-ac7f-fcb4ee2cd372,1,False,2.103999853134156,0.0,0.0,Sin error
08cf022c-70dc-4e9a-999a-16d7a07ac27b,2,False,3.912999987602234,0.0,0.0,Sin error
08dab23c-8c68-445a-8b05-dbe27d25974e,1,False,10.194000005722046,0.0,0.0,Sin error
08dc794a-4555-47ba-b0c5-53b233b26434,1,False,1.879000186920166,0.0,0.0,Sin error
08ec7fc8-f4b5-4696-838a-ee572a4f5057,2,False,3.6100000143051143,0.0,0.0,Sin error
08f75a34-45c8-4c50-affe-8086fb364263,1,False,1.6349999904632568,0.0,0.0,Sin error
0902c5f8-6c6c-432a-970e-f4365932ca9c,1,False,2.009000062942505,0.0,0.0,Sin error
0904a343-ba94-4ff9-b3f6-8edd4f0478b3,1,False,1.686000108718872,0.0,0.0,Sin error
09082c76-5df0-40b8-a32d-3e3e7f4fde2f,1,False,2.324000120162964,0.0,0.0,Sin error
09083928-21d6-45b3-964c-f47aaf711d70,1,True,20.391000032424927,1.0,1.0,Crítico (≥50% errores)
090ebeff-a4e5-455d-bbc8-aa0ef6e8866e,1,False,2.5179998874664307,0.0,0.0,Sin error
09288ac7-b977-424b-b007-659e656b68b5,2,False,4.021499991416931,0.0,0.0,Sin error
092a8e86-a14f-4c86-a7b6-ed0634c93799,1,False,2.134000062942505,0.0,0.0,Sin error
092ee80e-c2d3-48cb-9785-29600ec6ded2,1,False,10.567000150680542,0.0,0.0,Sin error
093d596f-4b6d-43f2-9636-c87cba0ca321,1,False,27.735999822616577,0.0,0.0,Sin error
094ad64f-268b-4e02-877b-c915f7a7a3e9,1,False,26.921000003814697,0.0,0.0,Sin error
095628ab-5056-459b-821c-6b426a804074,2,False,3.959999918937683,0.0,0.0,Sin error
09597469-f416-4fe7-a70e-5e0a26bf208e,1,False,2.372999906539917,0.0,0.0,Sin error
095f23f8-1fc5-4287-b010-890b74e781a0,2,False,5.233500003814698,0.0,0.0,Sin error
095ff90f-1182-4007-9a35-2b8de0142718,1,False,2.5850000381469727,0.0,0.0,Sin error
096bfc46-613d-4de6-b46f-f975da27cc7e,1,False,1.8659999370574951,0.0,0.0,Sin error
097ab58e-16b2-4b1b-8fe6-695867336ec0,1,False,2.615000009536743,0.0,0.0,Sin error
0984cc27-e8cb-458a-8dce-a8c4b1d14038,1,False,13.27900004386902,0.0,0.0,Sin error
098a7fbc-637a-446a-882a-4970fd0bc181,1,False,14.82699990272522,0.0,0.0,Sin error
098c0e29-01ba-4ca0-bdd6-0cb0a6a0ca94,1,False,2.309999942779541,0.0,0.0,Sin error
0997d3bf-1776-40dc-8be4-bce211881aef,1,False,14.376000165939333,0.0,0.0,Sin error
09a368b0-df82-4396-8953-68e489c964cc,1,False,30.582000017166138,0.0,0.0,Sin error
09a93579-4d90-46ea-bcc2-d29c84311786,1,False,26.23099994659424,0.0,0.0,Sin error
09a99020-c2ad-4659-a0e0-5f00fb770f77,1,False,28.77900004386902,0.0,0.0,Sin error
09b903eb-022b-4314-90ee-3ac7214521d6,1,False,2.86300015449524,0.0,0.0,Sin error
09ba6f0d-adcb-4fd9-b95f-766b1d488f99,1,False,1.9250001907348635,0.0,0.0,Sin error
09cd7da7-c4b9-4ae8-a7b8-766bcfcb6927,1,False,2.5269999504089355,0.0,0.0,Sin error
09cf7116-d827-4d1b-afe4-f57f9496217d,1,False,19.715999841690063,0.0,0.0,Sin error
09d13b77-a423-48a9-b62f-6f3b478490e9,1,False,34.18300008773804,0.0,0.0,Sin error
09d97485-b9d8-4855-95ff-6f383b5fd432,1,False,8.312000036239624,0.0,0.0,Sin error
09de72a0-f129-4e70-9fcb-cdc19652f59e,1,False,1.4580001831054688,0.0,0.0,Sin error
09e0cf3b-2372-4eb4-bb22-2424d185b513,1,False,14.494999885559082,0.0,0.0,Sin error
09ee22f1-9538-4704-8161-0558bba08812,1,False,1.7029998302459717,0.0,0.0,Sin error
09fc3c5e-ed9c-41e2-9a94-bd0617139eed,1,False,12.8270001411438,0.0,0.0,Sin error
09fec8d9-8675-42bd-921d-ac57c0f7e481,1,False,1.8969998359680176,0.0,0.0,Sin error
0a130d0e-0242-488a-9f26-958c8bc42e5a,1,True,26.55900001525879,1.0,1.0,Crítico (≥50% errores)
0a20eb03-f089-40d9-b10f-9b28e08bec2f_structure_workflow,16,False,1.0629374980926514,0.0,0.0,Sin error
0a2a5ecc-3c6c-4271-9d7a-a7f9e41bc083,1,False,32.54800009727478,0.0,0.0,Sin error
0a368ed4-145f-474b-86c5-768f9c68b91c,1,False,1.9179999828338623,0.0,0.0,Sin error
0a382c4c-a7a0-403b-9f64-fa25fc4e976d,1,False,2.976999998092652,0.0,0.0,Sin error
0a390805-0737-4814-af4a-6a625cfa2e9e,1,False,10.353999853134155,0.0,0.0,Sin error
0a3a16b1-ba44-4825-aaf8-2a7f85daeeff,1,False,5.102999925613403,0.0,0.0,Sin error
0a3b2abf-989e-4896-92ad-89b48f9286af,1,False,2.246000051498413,0.0,0.0,Sin error
0a3ec710-31af-42b0-bde2-7f0d41991884,1,False,2.819999933242798,0.0,0.0,Sin error
0a4cc6c7-05ab-478a-9f73-2d584b629d15,1,False,2.635999917984009,0.0,0.0,Sin error
0a512c79-b6f0-4b4d-8583-016c44274276,1,False,8.448000192642212,0.0,0.0,Sin error
0a69362c-5e07-4bfe-92a9-1462143683a4,1,False,1.969000101089477,0.0,0.0,Sin error
0a80c968-10a6-4241-8555-0218b3ec3744,1,False,13.27999997138977,0.0,0.0,Sin error
0a8daafa-ad6c-4195-ae1c-3b5288d8bad3,1,True,2.680999994277954,1.0,1.0,Crítico (≥50% errores)
0a8db0b4-4efe-4264-9008-2b3e4b09b68f,1,False,2.1369998455047607,0.0,0.0,Sin error
0a90ecd8-d8ca-48a0-8b35-9c742941dcc9,1,False,11.385999917984009,0.0,0.0,Sin error
0a9399c6-b6df-419f-bcc4-1688d38f7b4a,2,False,4.4364999532699585,0.0,0.0,Sin error
0a93c2a3-1ad0-4447-a80a-9c5845f26d5f,1,False,15.408999919891356,0.0,0.0,Sin error
0a9bbf3a-5705-4300-9dfa-0c201c37131c,1,False,13.119999885559082,0.0,0.0,Sin error
0a9f7909-0cc2-4812-b68a-71a77e158f2e,1,False,1.9709999561309808,0.0,0.0,Sin error
0aa4dbc9-194e-4f1a-85a2-7b54e929b4fb,1,False,2.447999954223633,0.0,0.0,Sin error
0aaa5200-2425-4051-902b-416d3aea959e_similarity_workflow,1,False,22.1729998588562,0.0,0.0,Sin error
0ab4bbc1-3d00-4c4e-b9c5-ab402252b144_structure_workflow,22,False,0.832999977198514,0.0,0.0,Sin error
0ac3235c-8108-4002-a5e7-a864005e23e2,1,False,2.469000101089477,0.0,0.0,Sin error
0ac4832c-fc07-48f1-9d82-220c1b24d7dd,1,False,6.942000150680542,0.0,0.0,Sin error
0acca5ac-7f8b-42e9-8419-904f0af117a2,1,False,18.289000034332275,0.0,0.0,Sin error
0ae901ac-5cc7-413b-a168-583f2a43a8e2,2,False,3.665000081062317,0.0,0.0,Sin error
0aef394b-cf98-4b77-85e0-070aa0166b72,1,False,2.052000045776367,0.0,0.0,Sin error
0af27d29-d7af-4b9c-b9ec-2b33381fbb7a,1,False,32.01300001144409,0.0,0.0,Sin error
0af320b7-9deb-42db-8d7b-0439e88563cc,1,False,10.767000198364258,0.0,0.0,Sin error
0b0106fb-fd1e-4e2e-9001-b66cc61fdda2,1,False,5.13100004196167,0.0,0.0,Sin error
0b0ccca1-11a1-4d7e-b212-a32737602b96,1,False,8.222000122070312,0.0,0.0,Sin error
0b0ea8c6-1902-4f1b-87eb-02aab7c18dc9,1,False,23.1470000743866,0.0,0.0,Sin error
0b302f00-66e5-47a3-a1e1-980aaa3ed015,1,False,3.187000036239624,0.0,0.0,Sin error
